,﻿id,device,timestamp,BSSID,SSID,autoJoinStatus,blackListTimestamp,capabilities,distanceCm,distanceSdCm,frequency,isAutoJoinCandidate,level,numConnection,numIpConfigFailures,numUsage,seen,timestamp.1,tsf,untrusted,wifiSsid_octets_buf,wifiSsid_octets_count
770176,ad98d106-a3d3-49e8-932d-b23a378a5df0-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455326835.84,78:54:2e:f8:da:36,metro,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-84,0,0,0,1455326835720,1455326835.84,40325118810,True,109,5
770336,ad98d106-a3d3-49e8-932d-b23a378a5df0-41,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455327453.68,60:e3:27:37:3d:c0,Connecting frns,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-91,0,0,0,1455327453567,1455327453.68,40943139193,True,67,15
770720,ad98d106-a3d3-49e8-932d-b23a378a5df0-53,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455327948.79,a0:f3:c1:85:75:83,Virus!,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-86,0,0,0,1455327948763,1455327948.79,41426985826,True,86,6
770752,ad98d106-a3d3-49e8-932d-b23a378a5df0-54,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455327948.79,94:0c:6d:c5:71:ce,DIGITAL WIFI,0,0,[WPA2-PSK-TKIP][ESS],-1,-1,2412,0,-75,0,0,0,1455327948763,1455327948.79,41438370993,True,68,12
770784,ad98d106-a3d3-49e8-932d-b23a378a5df0-55,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455327948.8,ec:1a:59:19:2f:3f,GD Wlink Sec Line,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2432,0,-85,0,0,0,1455327948763,1455327948.8,41438371024,True,71,17
770944,ad98d106-a3d3-49e8-932d-b23a378a5df0-60,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455327948.81,a8:32:9a:00:77:0c,LAVILLA1,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-1,-1,2412,0,-88,0,0,0,1455327948765,1455327948.81,41438371054,True,76,8
770976,ad98d106-a3d3-49e8-932d-b23a378a5df0-61,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455328054.78,14:cc:20:31:a2:0e,mukunda karmacharya,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2457,0,-87,0,0,0,1455328054700,1455328054.78,41520093044,True,109,19
771232,ad98d106-a3d3-49e8-932d-b23a378a5df0-69,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455328054.84,64:66:b3:58:55:08,voice,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2452,0,-86,0,0,0,1455328054705,1455328054.84,41520093105,True,118,5
771264,ad98d106-a3d3-49e8-932d-b23a378a5df0-70,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455328054.84,5c:d9:98:5c:07:6a,ACER-PC_Network,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2422,0,-88,0,0,0,1455328054705,1455328054.84,41520093075,True,65,15
774816,da85681c-0d54-41b0-a5a4-3ca61f4b5612-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457097891.65,54:e6:fc:ba:bd:54,websurfer wifi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-1,-1,2412,0,-72,0,0,0,1457097891592,1457097891.65,172555038099,True,119,14
774848,da85681c-0d54-41b0-a5a4-3ca61f4b5612-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457097891.66,a8:32:9a:00:44:ac,Dhitalz,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-90,0,0,0,1457097891593,1457097891.66,172555038099,True,68,7
774944,da85681c-0d54-41b0-a5a4-3ca61f4b5612-7,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457098231.64,10:fe:ed:b8:27:0e,sushana,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2457,0,-85,0,0,0,1457098231408,1457098231.64,172831914663,True,115,7
776512,81499d3e-3100-403f-a120-435b068a6c27-5,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725407.58,e8:de:27:5c:2e:3a,Red Devils,0,0,[WPA2-PSK-TKIP][WPS][ESS],-1,-1,2422,0,-83,0,0,0,1447725079595,1447725407.58,168323216772,True,82,10
776672,81499d3e-3100-403f-a120-435b068a6c27-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725407.58,d8:5d:4c:f3:ce:56,Kalwireless1,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-1,-1,2462,0,-90,0,0,0,1447725079599,1447725407.58,168323216802,True,75,12
776704,81499d3e-3100-403f-a120-435b068a6c27-11,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725407.58,d8:5d:4c:ec:26:10,Home,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2437,0,-90,0,0,0,1447725079599,1447725407.58,168323216802,True,72,4
776736,81499d3e-3100-403f-a120-435b068a6c27-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725407.58,c8:3a:35:26:c8:f1,_AccessDenied_,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-91,0,0,0,1447725079600,1447725407.58,168323216833,True,95,14
776768,81499d3e-3100-403f-a120-435b068a6c27-13,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725407.58,bc:96:80:14:ad:54,DaMoDaR_GiRi,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-1,-1,2432,0,-91,0,0,0,1447725079601,1447725407.58,168323216833,True,68,12
776864,81499d3e-3100-403f-a120-435b068a6c27-16,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447725680.7,f8:1a:67:53:d9:70,CRITICAL,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2427,0,-87,0,0,0,1447725680687,1447725680.7,168924333288,True,67,8
781280,8660bfa0-986d-46bd-a350-e19b59bcc3ae-18,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454220101.48,c4:e9:84:7e:a9:2a,Narendra,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-93,0,0,0,1454220101438,1454220101.48,133752222971,True,78,8
790080,a6a49a3d-dcb1-4f91-923d-d382773bccdc-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1456907222.58,2c:ae:2b:2e:23:58,Chick3n,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-90,0,0,0,1456907222566,1456907222.58,97486887623,True,67,7
808864,d04d65ab-a5bd-4669-b022-ffb7939e348f-1,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449454088.59,c8:3a:35:fd:3a:d0,AltrixWifi5@Rs200#Ph9808377611,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2412,0,-61,0,0,0,1449454088573,1449454088.59,127674003154,True,65,30
808960,d04d65ab-a5bd-4669-b022-ffb7939e348f-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449454088.59,90:61:0c:0e:fa:ca,hunter X hunter,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2462,0,-85,0,0,0,1449454088574,1449454088.59,127674003154,True,104,15
809408,d04d65ab-a5bd-4669-b022-ffb7939e348f-18,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449454387.58,f8:d1:11:93:7c:87,pasal,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-90,0,0,0,1449454387531,1449454387.58,127972961629,True,112,5
809632,d04d65ab-a5bd-4669-b022-ffb7939e348f-25,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449454687.87,c4:e9:84:56:e2:87,HIMANI,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-88,0,0,0,1449454687723,1449454687.87,128273124077,True,72,6
809664,d04d65ab-a5bd-4669-b022-ffb7939e348f-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449454687.88,d8:5d:4c:f3:d2:50,Poudel@ramesh,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-1,-1,2412,0,-88,0,0,0,1449454687724,1449454687.88,128273124107,True,80,13
819872,34fea0fd-b299-428a-864e-f097bcbb78fc-58,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452404932.17,c8:3a:35:1c:f5:21,Tenda_1CF521,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-88,0,0,0,1452404932051,1452404932.17,178708471535,True,84,12
819904,34fea0fd-b299-428a-864e-f097bcbb78fc-59,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452404932.17,78:54:2e:f8:da:36,METRO,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2457,0,-89,0,0,0,1452404932052,1452404932.17,178708471566,True,77,5
820864,34fea0fd-b299-428a-864e-f097bcbb78fc-89,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452405671.74,72:19:be:30:8d:01,Kapan WIFI1,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2442,0,-65,0,0,0,1452405671724,1452405671.74,179447911838,True,75,11
820992,34fea0fd-b299-428a-864e-f097bcbb78fc-93,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452405671.75,00:19:be:30:8d:01,Dhumbarahi WIFI4,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2442,0,-73,0,0,0,1452405671725,1452405671.75,179447911838,True,68,16
821088,34fea0fd-b299-428a-864e-f097bcbb78fc-96,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452405671.75,64:70:02:a2:f1:be,TP-LINK_A2F1BE,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2457,0,-88,0,0,0,1452405671726,1452405671.75,179447911899,True,84,14
845088,32ae08c7-2df3-42b0-b789-14a91c5ed3a9-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457076852.86,56:4b:f5:19:eb:df,MyWi-Fi,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2412,0,-77,0,0,0,1457076852834,1457076852.86,151516535913,True,77,7
845184,32ae08c7-2df3-42b0-b789-14a91c5ed3a9-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457076852.86,02:1a:11:fc:d4:dd,Bie4-Ymlzd2FzbG9oYW5p,0,0,[ESS],-1,-1,2437,0,-87,0,0,0,1457076852835,1457076852.86,151516535913,True,66,21
856768,a40ac75a-4c39-46be-8345-16283f04e5bd-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457066609.71,46:db:30:e1:73:f1,B-sal,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-75,0,0,0,1457066609695,1457066609.71,141273431455,True,66,5
872448,84bafe0a-4ed6-4dff-bfd8-a17f205221df-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447476755.61,78:4b:87:5f:9e:0d,ADYYQWJr,0,0,[ESS],-1,-1,2437,0,-88,0,0,0,1447476755570,1447476755.61,68572472741,True,65,8
899168,82385b9d-b12f-490e-96e2-729ee675185d-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448164270.27,f8:1a:67:df:20:a0,Thami,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-87,0,0,0,1448164270258,1448164270.27,607515011393,True,84,5
899392,82385b9d-b12f-490e-96e2-729ee675185d-19,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1448164563.58,60:e3:27:37:54:a0,TP-LINK_3754A0,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-89,0,0,0,1448164563519,1448164563.58,607808272098,True,84,14
917536,7ff2d181-0c40-4954-883c-28998f9776b8-24,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450685071.92,c8:3a:35:3a:84:41,MP,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-77,0,0,0,1450685071871,1450685071.92,2658932211,True,77,2
917600,7ff2d181-0c40-4954-883c-28998f9776b8-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450685615.79,14:dd:a9:2f:3b:5c,mitra0019,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-91,0,0,0,1450685615761,1450685615.79,3190528599,True,109,9
918560,7ff2d181-0c40-4954-883c-28998f9776b8-56,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450686923.66,c0:4a:00:4a:b4:72,TP-LINK_4AB472,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2417,0,-88,0,0,0,1450686923606,1450686923.66,4459618159,True,84,14
918816,7ff2d181-0c40-4954-883c-28998f9776b8-64,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450687292.66,c0:4a:00:a5:78:b4,PASHUPATINATH,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2452,0,-89,0,0,0,1450687292624,1450687292.66,4879709065,True,80,13
927648,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447510603.67,c8:3a:35:0b:d3:38,Wise_Vianet,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2447,0,-89,0,0,0,1447510603639,1447510603.67,102421415755,True,87,11
927680,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-11,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447510835.52,00:18:25:05:8a:d3,PPPoE BSD ParkHorizon,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-68,0,0,0,1447510835504,1447510835.52,102653297941,True,80,21
927808,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-15,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447511165.74,e8:40:f2:76:9b:86,KHARAYOO,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-83,0,0,0,1447511165728,1447511165.74,102983735078,True,75,8
927840,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-16,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447511165.74,e8:94:f6:bb:63:f8,TP-LINK_BB63F8,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2447,0,-85,0,0,0,1447511165728,1447511165.74,102983735047,True,84,14
927872,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-17,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447511165.74,10:fe:ed:6a:ae:f2,bharat guest house,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2422,0,-85,0,0,0,1447511165728,1447511165.74,102983735078,True,98,18
927904,8d9d4923-40a8-4c51-8a58-68fc0dd3f040-18,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447511165.74,c8:3a:35:f5:24:58,Suvadeep2,0,0,[WPA-PSK-CCMP][ESS],-1,-1,2462,0,-88,0,0,0,1447511165729,1447511165.74,102983735078,True,83,9
953088,83f5628d-1c86-472c-98f8-936003d42a4e-27,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447984124.6,e8:40:f2:94:04:bc,Mountain,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-90,0,0,0,1447984124571,1447984124.6,427371062910,True,77,8
953120,83f5628d-1c86-472c-98f8-936003d42a4e-28,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447984124.61,3e:77:e6:62:be:09,DIRECT-HH-BRAVIA,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-91,0,0,0,1447984124572,1447984124.61,427371062910,True,68,16
953376,83f5628d-1c86-472c-98f8-936003d42a4e-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447984398.68,c8:3a:35:08:29:91,BNA ,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-89,0,0,0,1447984398646,1447984398.68,427644620435,True,66,4
953408,83f5628d-1c86-472c-98f8-936003d42a4e-37,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447984398.68,f8:1a:67:df:0f:bc,RAJ_Network,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-89,0,0,0,1447984398646,1447984398.68,427644620465,True,82,11
953632,83f5628d-1c86-472c-98f8-936003d42a4e-44,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447984695.75,04:8d:38:8a:8d:3f,CHANDIKA,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2417,0,-84,0,0,0,1447984695713,1447984695.75,427941680070,True,67,8
958560,5b156095-4336-41bf-8519-2aaebb1be804-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460354439.5,26:23:87:31:70:15,Green House,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-84,0,0,0,1460354439432,1460354439.5,342006612,True,71,11
962048,5daf4508-1190-4464-89a5-723336e35b28-2,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800286.84,c0:a0:bb:1b:59:fe,Siten,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-85,0,0,0,1449800286801,1449800286.84,93159770845,True,83,5
962080,5daf4508-1190-4464-89a5-723336e35b28-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800286.86,a8:32:9a:00:41:70,DBMI NEPAL,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-91,0,0,0,1449800286802,1449800286.86,93159770875,True,68,10
962208,5daf4508-1190-4464-89a5-723336e35b28-7,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.56,d8:eb:97:24:11:af,windows,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-88,0,0,0,1449800518525,1449800518.56,93404285744,True,119,7
962240,5daf4508-1190-4464-89a5-723336e35b28-8,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.56,c4:e9:84:7e:f3:da,Boko Club,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-79,0,0,0,1449800518526,1449800518.56,93404285683,True,66,9
962368,5daf4508-1190-4464-89a5-723336e35b28-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.57,64:70:02:a2:da:14,FreeWiFi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2447,0,-71,0,0,0,1449800518527,1449800518.57,93404285652,True,70,8
962400,5daf4508-1190-4464-89a5-723336e35b28-13,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.57,12:19:be:30:8d:0e,PPPoE Dhumbarahi WIFI2,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2457,0,-76,0,0,0,1449800518527,1449800518.57,93372837097,True,80,22
962432,5daf4508-1190-4464-89a5-723336e35b28-14,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.57,30:b5:c2:ea:0a:b0,TP-LINK_EA0AB0,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2457,0,-81,0,0,0,1449800518527,1449800518.57,93404285713,True,84,14
962528,5daf4508-1190-4464-89a5-723336e35b28-17,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.58,14:dd:a9:2f:35:78,Delta33,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-80,0,0,0,1449800518528,1449800518.58,93404285683,True,68,7
962592,5daf4508-1190-4464-89a5-723336e35b28-19,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.58,10:fe:ed:3e:39:8c,juna,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-78,0,0,0,1449800518528,1449800518.58,93404285683,True,106,4
962624,5daf4508-1190-4464-89a5-723336e35b28-20,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.58,64:70:02:c7:e3:04,Namaste Network,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-83,0,0,0,1449800518529,1449800518.58,93404285713,True,78,15
962656,5daf4508-1190-4464-89a5-723336e35b28-21,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800518.58,1c:87:2c:c6:5b:48,Broadlink Wifi,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-87,0,0,0,1449800518529,1449800518.58,93404285713,True,66,14
962720,5daf4508-1190-4464-89a5-723336e35b28-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800828.63,c4:88:e5:d6:b9:24,B2PW-cGF0ZWwuc3VqYXRhMzIx,0,0,[ESS],-1,-1,2437,0,-83,0,0,0,1449800828617,1449800828.63,93706046318,True,66,25
962848,5daf4508-1190-4464-89a5-723336e35b28-27,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800828.64,00:3f:f8:db:1e:28,ADYYTWljcm9tYXg,0,0,[ESS],-1,-1,2437,0,-87,0,0,0,1449800828618,1449800828.64,93706046409,True,65,15
962912,5daf4508-1190-4464-89a5-723336e35b28-29,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800828.64,c4:e9:84:7e:a1:f0,Hispeed internet,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2427,0,-81,0,0,0,1449800828618,1449800828.64,93714383202,True,72,16
962976,5daf4508-1190-4464-89a5-723336e35b28-31,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449800828.64,c8:3a:35:0e:c0:18,Tenda_0EC018,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-90,0,0,0,1449800828619,1449800828.64,93714383232,True,84,12
1021376,cb646e6b-5afa-4c78-98b2-15c7f5712399-21,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1458471674.44,f4:3e:61:3b:65:03,deutsch,0,0,[WPS][WEP][ESS],-1,-1,2462,0,-88,0,0,0,1458471674415,1458471674.44,22891418313,True,100,7
1029312,9c75a752-17b6-47ed-9f13-5dadaddc6d42-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447746679.87,10:fe:ed:c3:bc:40,Padma Devi Regmi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-91,0,0,0,1447746679848,1447746679.87,189923481828,True,80,16
1029408,9c75a752-17b6-47ed-9f13-5dadaddc6d42-13,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447746979.56,64:70:02:a3:e5:30,tamsaling pradesh,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-83,0,0,0,1447746979541,1447746979.56,190223204262,True,116,17
1029728,9c75a752-17b6-47ed-9f13-5dadaddc6d42-23,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.77,c8:3a:35:58:34:39,dairus,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2442,0,-72,0,0,0,1447747282735,1447747282.77,190526376330,True,100,6
1029792,9c75a752-17b6-47ed-9f13-5dadaddc6d42-25,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.77,c8:3a:35:1c:ec:29,Potala_Mobile_Concern,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-73,0,0,0,1447747282735,1447747282.77,190526376299,True,80,21
1029856,9c75a752-17b6-47ed-9f13-5dadaddc6d42-27,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.77,00:14:6c:96:2e:2e,Sregmi,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2462,0,-83,0,0,0,1447747282736,1447747282.77,190526376360,True,83,6
1030112,9c75a752-17b6-47ed-9f13-5dadaddc6d42-35,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.79,c8:3a:35:2c:47:a1,tyata-wifi no password ,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2422,0,-84,0,0,0,1447747282737,1447747282.79,190526376360,True,116,23
1030144,9c75a752-17b6-47ed-9f13-5dadaddc6d42-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.79,e8:de:27:46:66:1c,Arigatou Japanese Language Scl,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-84,0,0,0,1447747282738,1447747282.79,190526376330,True,65,30
1030176,9c75a752-17b6-47ed-9f13-5dadaddc6d42-37,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747282.79,f8:1a:67:f0:42:90,Valley Int'l Consultancy,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-84,0,0,0,1447747282738,1447747282.79,190526376330,True,86,24
1030208,9c75a752-17b6-47ed-9f13-5dadaddc6d42-38,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747616.63,f6:dd:9e:37:93:cd,Adventure Time ,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-75,0,0,0,1447747616620,1447747616.63,190860261817,True,65,15
1030272,9c75a752-17b6-47ed-9f13-5dadaddc6d42-40,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747616.64,90:61:0c:1f:0e:0f,Lexicon,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-78,0,0,0,1447747616621,1447747616.64,190860261848,True,76,7
1030304,9c75a752-17b6-47ed-9f13-5dadaddc6d42-41,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747616.64,64:66:b3:66:6d:21,Marron HOUSE,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-79,0,0,0,1447747616621,1447747616.64,190860261848,True,77,12
1030336,9c75a752-17b6-47ed-9f13-5dadaddc6d42-42,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747616.64,c4:e9:84:30:95:1a,Madhav,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2417,0,-80,0,0,0,1447747616621,1447747616.64,190860261848,True,77,6
1030432,9c75a752-17b6-47ed-9f13-5dadaddc6d42-45,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447747616.64,04:8d:38:11:3f:26,WhiteWalkers,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-1,-1,2412,0,-85,0,0,0,1447747616622,1447747616.64,190860261878,True,87,12
1030624,9c75a752-17b6-47ed-9f13-5dadaddc6d42-51,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447748020.66,c4:6e:1f:b8:b4:d2,JUJU Tattoo ink,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2452,0,-74,0,0,0,1447748020624,1447748020.66,191264251263,True,74,15
1030688,9c75a752-17b6-47ed-9f13-5dadaddc6d42-53,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447748020.66,c0:a0:bb:1b:7d:a0,Rikesh,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2417,0,-78,0,0,0,1447748020625,1447748020.66,191264251294,True,82,6
